Row_num,Country,Year,Disease Name,Country_Population,Incidence_Rate,Prevalence_Rate,Mortality_Rate,Population_Affected,Affected_Male,Affected_Female,Age_0_18_Pct,Age_19_35_Pct,Age_36_60_Pct,Age_61_Plus_Pct,Urban_Population_Pct,Rural_Population_Pct,Healthcare_Access,Doctors_per_1000,Hospital_Beds_per_1000,Treatment_Type,Recovery_Rate,DALYs,Improvement_5_Years,Avg_Treatment_Cost_USD,Vaccine_Treatment_Availability,Health_Index,Per_Capita_Income_USD,Education_Index,Urbanization_Rate,Population Coverage (%),Gender Ratio (M:F),Urban_Rural_Ratio,Severity Score,Risk Score,Record_ID,Country_encoded,Disease Name_encoded,Treatment_Type_encoded,Vaccine_Treatment_Availability_encoded
7046.0,United States,2013,Cancer,316726282.0,0.22,3.85,0.03,696798.0,345612.0,351186.0,1.0,10.0,39.0,50.0,81.0,19.0,78.13,2.93,5.52,Surgery,73.25,18.46,-1.0,7978.0,High,60.1,52733.88,0.9,81.2,0.22,0.98,4.26,0.91,0.63,9769,19,3,1,0
8559.0,United States,2013,Cholera,316726282.0,0.0,0.0,0.0,3684.0,1949.0,1735.0,21.0,30.0,29.0,20.0,81.0,19.0,84.13,2.85,5.41,Medication,52.86,0.0,-28.56,4666.0,Medium,58.0,52733.88,0.9,81.2,0.0,1.12,4.26,0.0,0.0,9770,19,4,0,2
4189.0,United States,2013,Dengue,316726282.0,0.0,0.0,0.0,7334.0,3667.0,3667.0,26.0,35.0,29.0,10.0,81.0,19.0,75.13,3.55,2.26,Medication,88.32,0.0,19.37,2159.0,Medium,59.6,52733.88,0.9,81.2,0.0,1.0,4.26,0.0,0.0,9771,19,5,0,2
1788.0,United States,2013,Diabetes,316726282.0,0.9,17.83,0.075,2850537.0,1453774.0,1396763.0,1.0,15.0,44.0,40.0,81.0,19.0,93.13,3.45,3.5,Medication,63.85,75.44,-13.7,3047.0,High,76.3,52733.88,0.9,81.2,0.9,1.04,4.26,1.43,1.22,9772,19,6,0,0
281.0,United States,2013,Ebola,316726282.0,0.01,0.0,0.0,24782.0,12218.0,12564.0,6.0,25.0,39.0,30.0,81.0,19.0,90.13,2.86,7.49,Therapy,78.52,0.0,6.12,7978.0,Medium,43.8,52733.88,0.9,81.2,0.01,0.97,4.26,0.0,0.0,9773,19,7,2,2
5104.0,United States,2013,HIVADS,316726282.0,0.01,0.11,0.0,31673.0,17262.0,14411.0,6.0,30.0,39.0,25.0,81.0,19.0,73.13,3.11,8.68,Medication,87.0,0.45,17.58,3077.0,High,65.4,52733.88,0.9,81.2,0.01,1.2,4.26,0.11,0.07,9774,19,8,0,0
4549.0,United States,2013,Hepatitis,316726282.0,0.45,2.45,0.03,1425268.0,855161.0,570107.0,1.0,15.0,39.0,45.0,81.0,19.0,84.13,4.5,9.7,Medication,51.98,11.36,-29.75,2262.0,High,75.3,52733.88,0.9,81.2,0.45,1.5,4.26,0.78,0.65,9775,19,9,0,0
9309.0,United States,2013,Hypertension,316726282.0,1.33,16.54,0.03,4212460.0,2186267.0,2026193.0,1.0,8.0,39.0,52.0,81.0,19.0,92.13,3.44,10.47,Medication,68.85,58.49,-6.95,3132.0,High,86.7,52733.88,0.9,81.2,1.33,1.08,4.26,1.25,1.28,9776,19,10,0,0
819.0,United States,2013,Influenza,316726282.0,4.18,5.55,0.03,13239159.0,6765210.0,6473949.0,21.0,25.0,34.0,20.0,81.0,19.0,75.13,3.98,9.28,Medication,76.81,55.92,3.81,431.0,High,75.4,52733.88,0.9,81.2,4.18,1.04,4.26,1.23,2.41,9777,19,11,0,0
6368.0,United States,2013,Leprosy,316726282.0,0.01,0.0,0.01,16266.0,9727.0,6539.0,6.0,20.0,44.0,30.0,81.0,19.0,89.13,5.01,9.53,Medication,65.02,0.0,-12.12,7978.0,Medium,72.9,52733.88,0.9,81.2,0.01,1.49,4.26,0.01,0.01,9778,19,12,0,2
7.0,United States,2013,Malaria,316726282.0,0.01,0.0,0.0,21914.0,11417.0,10497.0,31.0,30.0,29.0,10.0,81.0,19.0,80.13,2.57,5.54,Medication,92.8,0.0,25.42,7978.0,High,70.8,52733.88,0.9,81.2,0.01,1.09,4.26,0.0,0.0,9779,19,13,0,0
9455.0,United States,2013,Measles,316726282.0,0.73,0.92,0.01,2312102.0,1165299.0,1146803.0,46.0,20.0,12.0,22.0,81.0,19.0,90.13,4.95,4.22,Medication,71.82,6.74,-2.93,1395.0,High,74.3,52733.88,0.9,81.2,0.73,1.02,4.26,0.62,0.66,9780,19,14,0,0
5998.0,United States,2013,Parkinson'S Disease,316726282.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,73.13,3.22,4.08,Therapy,96.67,0.0,30.65,7978.0,Medium,55.2,52733.88,0.9,81.2,0.19,1.12,3.55,0.01,0.08,9781,19,15,2,2
6278.0,United States,2013,Polio,316726282.0,0.0,0.0,0.0,2687.0,1365.0,1322.0,36.0,20.0,14.0,30.0,81.0,19.0,91.13,2.71,5.03,Vaccination,68.5,0.0,-7.42,464.0,High,69.0,52733.88,0.9,81.2,0.0,1.03,4.26,0.0,0.0,9782,19,16,4,0
1391.0,United States,2013,Rabies,316726282.0,0.01,0.01,0.01,31673.0,20682.0,10991.0,11.0,25.0,39.0,25.0,81.0,19.0,87.13,3.99,7.77,Medication,69.04,0.21,-6.69,2169.0,Medium,68.0,52733.88,0.9,81.2,0.01,1.88,4.26,0.06,0.04,9783,19,17,0,2
6808.0,United States,2013,Tubrculosis,316726282.0,0.23,1.95,0.01,728470.0,435625.0,292845.0,16.0,25.0,34.0,25.0,81.0,19.0,91.13,3.34,9.34,Medication,89.21,8.93,20.57,4436.0,High,80.3,52733.88,0.9,81.2,0.23,1.49,4.26,0.7,0.51,9784,19,18,0,0
2694.0,United States,2013,Zika,316726282.0,0.0,0.0,0.0,14946.0,7249.0,7697.0,21.0,30.0,14.0,35.0,81.0,19.0,84.13,3.74,4.99,Vaccination,67.42,0.0,-8.88,1388.0,Medium,40.2,52733.88,0.9,81.2,0.0,0.94,4.26,0.0,0.0,9785,19,20,4,2
7171.0,United States,2014,Alzheimer'S Disease,319257560.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,92.14,3.04,3.3,Therapy,95.54,0.0,50.36,7978.0,Medium,58.3,54494.89,0.9,81.4,0.19,1.12,3.55,0.01,0.08,9786,19,0,2,2
5866.0,United States,2014,Asthma,319257560.0,0.73,14.36,0.075,2330580.0,1041769.0,1288811.0,21.0,25.0,29.0,25.0,81.0,19.0,90.14,4.59,4.39,Medication,94.83,58.23,49.24,1200.0,High,86.4,54494.89,0.9,81.4,0.73,0.81,4.26,1.29,1.07,9787,19,1,0,0
1093.0,United States,2014,COVID-19,319257560.0,2.83,4.08,0.01,9034989.0,4842754.0,4192235.0,11.0,25.0,34.0,30.0,81.0,19.0,86.14,4.46,10.81,Medication,87.27,36.44,37.35,7978.0,Medium,50.2,54494.89,0.9,81.4,2.83,1.16,4.26,1.09,1.79,9788,19,2,0,2
4167.0,United States,2014,Cancer,319257560.0,0.56,7.46,0.075,1787842.0,892133.0,895709.0,1.0,10.0,39.0,50.0,81.0,19.0,76.14,4.9,6.9,Surgery,54.25,29.93,-14.62,7978.0,High,63.0,54494.89,0.9,81.4,0.56,1.0,4.26,1.09,0.88,9789,19,3,1,0
5875.0,United States,2014,Cholera,319257560.0,0.01,0.0,0.0,24949.0,13123.0,11826.0,21.0,30.0,29.0,20.0,81.0,19.0,91.14,3.58,11.9,Medication,58.56,0.0,-7.84,4667.0,Medium,69.1,54494.89,0.9,81.4,0.01,1.11,4.26,0.0,0.0,9790,19,4,0,2
8871.0,United States,2014,Dengue,319257560.0,0.0,0.0,0.0,2257.0,1133.0,1124.0,26.0,35.0,29.0,10.0,81.0,19.0,91.14,4.3,11.75,Medication,60.28,0.0,-5.13,2305.0,Medium,71.4,54494.89,0.9,81.4,0.0,1.01,4.26,0.0,0.0,9791,19,5,0,2
8072.0,United States,2014,Diabetes,319257560.0,0.36,4.26,0.02,1149327.0,589605.0,559722.0,1.0,15.0,44.0,40.0,81.0,19.0,70.14,2.92,10.67,Medication,86.08,18.48,35.47,3321.0,High,82.0,54494.89,0.9,81.4,0.36,1.05,4.26,0.9,0.68,9792,19,6,0,0
6736.0,United States,2014,Ebola,319257560.0,0.0,0.0,0.0,14992.0,7601.0,7391.0,6.0,25.0,39.0,30.0,81.0,19.0,80.14,3.73,11.21,Therapy,50.04,0.0,-21.25,7978.0,Medium,50.6,54494.89,0.9,81.4,0.0,1.03,4.26,0.0,0.0,9793,19,7,2,2
6484.0,United States,2014,HIVADS,319257560.0,0.07,0.57,0.01,223480.0,121797.0,101683.0,6.0,30.0,39.0,25.0,81.0,19.0,72.14,3.4,10.41,Therapy,80.56,2.2,26.79,3246.0,High,66.4,54494.89,0.9,81.4,0.07,1.2,4.26,0.36,0.24,9794,19,8,2,0
6077.0,United States,2014,Hepatitis,319257560.0,0.19,1.05,0.02,606589.0,368806.0,237783.0,1.0,15.0,39.0,45.0,81.0,19.0,86.14,2.9,8.44,Medication,56.8,5.27,-10.61,2389.0,High,70.7,54494.89,0.9,81.4,0.19,1.55,4.26,0.56,0.41,9795,19,9,0,0
2719.0,United States,2014,Hypertension,319257560.0,1.07,19.6,0.075,3416056.0,1813926.0,1602130.0,1.0,8.0,39.0,52.0,81.0,19.0,81.14,5.04,7.83,Medication,88.54,77.875,39.35,3148.0,High,88.8,54494.89,0.9,81.4,1.07,1.13,4.26,1.48,1.32,9796,19,10,0,0
6551.0,United States,2014,Influenza,319257560.0,13.79,20.46,0.075,44025618.0,22100860.0,21924758.0,21.0,25.0,34.0,20.0,81.0,19.0,89.14,4.25,6.37,Vaccination,95.08,77.875,49.64,456.0,High,79.3,54494.89,0.9,81.4,13.79,1.01,4.26,1.57,6.46,9797,19,11,4,0
4590.0,United States,2014,Leprosy,319257560.0,0.01,0.0,0.01,22704.0,13668.0,9036.0,6.0,20.0,44.0,30.0,81.0,19.0,76.14,3.26,7.7,Medication,64.35,0.0,1.27,7978.0,Medium,62.1,54494.89,0.9,81.4,0.01,1.51,4.26,0.01,0.01,9798,19,12,0,2
5700.0,United States,2014,Malaria,319257560.0,0.0,0.0,0.0,3687.0,1958.0,1729.0,31.0,30.0,29.0,10.0,81.0,19.0,82.14,2.83,2.52,Medication,70.55,0.0,11.03,7978.0,High,63.9,54494.89,0.9,81.4,0.0,1.13,4.26,0.0,0.0,9799,19,13,0,0
7193.0,United States,2014,Measles,319257560.0,0.12,0.17,0.0,383109.0,193087.0,190022.0,46.0,20.0,12.0,22.0,81.0,19.0,86.14,3.62,5.63,Vaccination,61.05,1.48,-3.92,1363.0,High,69.6,54494.89,0.9,81.4,0.12,1.02,4.26,0.27,0.21,9800,19,14,4,0
5339.0,United States,2014,Parkinson'S Disease,319257560.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,81.14,3.43,2.64,Therapy,50.5,0.0,-20.52,7978.0,Medium,48.6,54494.89,0.9,81.4,0.19,1.12,3.55,0.01,0.08,9801,19,15,2,2
9180.0,United States,2014,Polio,319257560.0,0.0,0.0,0.0,14248.0,7281.0,6967.0,36.0,20.0,14.0,30.0,81.0,19.0,71.14,2.62,7.91,Vaccination,97.84,0.0,53.98,462.0,High,72.6,54494.89,0.9,81.4,0.0,1.05,4.26,0.0,0.0,9802,19,16,4,0
9501.0,United States,2014,Rabies,319257560.0,0.0,0.0,0.0,7347.0,4856.0,2491.0,11.0,25.0,39.0,25.0,81.0,19.0,88.14,4.5,11.16,Medication,69.66,0.11,9.63,2267.0,Medium,72.8,54494.89,0.9,81.4,0.0,1.95,4.26,0.03,0.02,9803,19,17,0,2
7331.0,United States,2014,Tubrculosis,319257560.0,0.2,1.35,0.03,638515.0,384386.0,254129.0,16.0,25.0,34.0,25.0,81.0,19.0,80.14,2.69,4.37,Medication,94.97,5.68,49.46,4678.0,High,69.9,54494.89,0.9,81.4,0.2,1.51,4.26,0.59,0.43,9804,19,18,0,0
8216.0,United States,2014,Zika,319257560.0,0.01,0.0,0.0,16810.0,8186.0,8624.0,21.0,30.0,14.0,35.0,81.0,19.0,74.14,3.17,9.02,Vaccination,61.34,0.0,-3.46,1462.0,Medium,40.3,54494.89,0.9,81.4,0.01,0.95,4.26,0.0,0.0,9805,19,20,4,2
6809.0,United States,2015,Alzheimer'S Disease,321815121.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,78.15,2.97,8.91,Therapy,72.23,0.0,36.51,7978.0,Low,52.9,56097.92,0.9,81.6,0.19,1.12,3.55,0.01,0.08,9806,19,0,2,1
8726.0,United States,2015,Asthma,321815121.0,0.24,4.0,0.02,772356.0,346015.0,426341.0,20.0,25.0,29.0,26.0,82.0,18.0,91.15,3.59,9.46,Medication,66.64,16.96,25.95,1302.0,High,85.6,56097.92,0.9,81.6,0.24,0.81,4.56,0.88,0.62,9807,19,1,0,0
8848.0,United States,2015,COVID-19,321815121.0,4.55,6.22,0.03,14642588.0,7760572.0,6882016.0,10.0,25.0,34.0,31.0,82.0,18.0,93.15,2.75,8.22,Medication,71.07,54.5,34.32,7978.0,Medium,43.9,56097.92,0.9,81.6,4.55,1.13,4.56,1.23,2.56,9808,19,2,0,2
5838.0,United States,2015,Cancer,321815121.0,0.52,5.67,0.04,1673439.0,853454.0,819985.0,1.0,10.0,39.0,50.0,82.0,18.0,71.15,4.68,4.27,Surgery,68.35,20.48,29.18,7978.0,High,60.4,56097.92,0.9,81.6,0.52,1.04,4.56,0.95,0.78,9809,19,3,1,0
6741.0,United States,2015,Cholera,321815121.0,0.01,0.0,0.0,25456.0,13568.0,11888.0,20.0,30.0,29.0,21.0,82.0,18.0,79.15,3.7,11.99,Medication,57.5,0.0,8.68,4939.0,Medium,66.0,56097.92,0.9,81.6,0.01,1.14,4.56,0.0,0.0,9810,19,4,0,2
6187.0,United States,2015,Dengue,321815121.0,0.0,0.0,0.0,15267.0,7618.0,7649.0,25.0,35.0,29.0,11.0,82.0,18.0,83.15,4.62,10.44,Medication,97.9,0.0,85.03,2387.0,Medium,76.8,56097.92,0.9,81.6,0.0,1.0,4.56,0.0,0.0,9811,19,5,0,2
8679.0,United States,2015,Diabetes,321815121.0,0.36,4.01,0.04,1158534.0,603596.0,554938.0,1.0,15.0,44.0,40.0,82.0,18.0,82.15,3.76,3.64,Medication,89.14,17.97,68.47,3316.0,High,79.2,56097.92,0.9,81.6,0.36,1.09,4.56,0.91,0.69,9812,19,6,0,0
5940.0,United States,2015,Ebola,321815121.0,0.01,0.0,0.0,19309.0,9886.0,9423.0,5.0,25.0,39.0,31.0,82.0,18.0,84.15,3.05,2.45,Therapy,98.66,0.0,86.47,7978.0,Medium,48.9,56097.92,0.9,81.6,0.01,1.05,4.56,0.0,0.0,9813,19,7,2,2
5464.0,United States,2015,HIVADS,321815121.0,0.09,0.6,0.01,289634.0,158140.0,131494.0,5.0,30.0,39.0,26.0,82.0,18.0,75.15,4.63,11.19,Therapy,76.77,3.09,45.1,3316.0,High,69.4,56097.92,0.9,81.6,0.09,1.2,4.56,0.43,0.29,9814,19,8,2,0
1697.0,United States,2015,Hepatitis,321815121.0,0.37,3.03,0.02,1190716.0,727527.0,463189.0,1.0,15.0,39.0,45.0,82.0,18.0,94.15,3.89,4.27,Medication,83.94,14.21,58.65,2512.0,High,74.8,56097.92,0.9,81.6,0.37,1.57,4.56,0.83,0.65,9815,19,9,0,0
6641.0,United States,2015,Hypertension,321815121.0,0.66,8.96,0.07,2123980.0,1132081.0,991899.0,1.0,8.0,39.0,52.0,82.0,18.0,81.15,3.54,7.2,Medication,81.86,41.35,54.72,3370.0,High,82.1,56097.92,0.9,81.6,0.66,1.14,4.56,1.17,0.97,9816,19,10,0,0
3102.0,United States,2015,Influenza,321815121.0,12.41,17.63,0.06,39937257.0,19768942.0,20168315.0,20.0,25.0,34.0,21.0,82.0,18.0,78.15,2.89,9.42,Medication,73.97,77.875,39.8,487.0,High,72.9,56097.92,0.9,81.6,12.41,0.98,4.56,1.48,5.85,9817,19,11,0,0
3056.0,United States,2015,Leprosy,321815121.0,0.0,0.0,0.01,2316.0,1410.0,906.0,5.0,20.0,44.0,31.0,82.0,18.0,77.15,3.73,5.63,Medication,59.6,0.0,12.64,7978.0,Medium,60.0,56097.92,0.9,81.6,0.0,1.56,4.56,0.01,0.01,9818,19,12,0,2
3227.0,United States,2015,Malaria,321815121.0,0.01,0.0,0.0,21754.0,11312.0,10442.0,30.0,30.0,29.0,11.0,82.0,18.0,79.15,4.75,11.12,Medication,52.92,0.0,0.02,7978.0,High,75.2,56097.92,0.9,81.6,0.01,1.08,4.56,0.0,0.0,9819,19,13,0,0
8937.0,United States,2015,Measles,321815121.0,0.56,0.64,0.0,1802165.0,917302.0,884863.0,45.0,20.0,12.0,23.0,82.0,18.0,88.15,3.9,5.41,Vaccination,97.47,7.12,84.22,1558.0,High,77.2,56097.92,0.9,81.6,0.56,1.04,4.56,0.63,0.6,9820,19,14,4,0
5610.0,United States,2015,Parkinson'S Disease,321815121.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,91.15,3.15,10.72,Therapy,51.33,0.0,-2.99,7978.0,Medium,59.2,56097.92,0.9,81.6,0.19,1.12,3.55,0.01,0.08,9821,19,15,2,2
5403.0,United States,2015,Polio,321815121.0,0.0,0.0,0.0,6112.0,3032.0,3080.0,35.0,20.0,14.0,31.0,82.0,18.0,73.15,5.04,11.08,Vaccination,59.01,0.0,11.53,523.0,Medium,68.2,56097.92,0.9,81.6,0.0,0.98,4.56,0.0,0.0,9822,19,16,4,2
8204.0,United States,2015,Rabies,321815121.0,0.01,0.01,0.0,32182.0,20790.0,11392.0,10.0,25.0,39.0,26.0,82.0,18.0,78.15,4.43,10.19,Medication,74.07,0.21,39.99,2435.0,Medium,70.7,56097.92,0.9,81.6,0.01,1.82,4.56,0.06,0.04,9823,19,17,0,2
8772.0,United States,2015,Tubrculosis,321815121.0,0.19,1.31,0.03,611449.0,369315.0,242134.0,15.0,25.0,34.0,26.0,82.0,18.0,92.15,3.19,9.09,Medication,68.44,7.46,29.35,5040.0,High,76.1,56097.92,0.9,81.6,0.19,1.53,4.56,0.66,0.47,9824,19,18,0,0
1642.0,United States,2015,Zika,321815121.0,0.0,0.0,0.0,7214.0,3434.0,3780.0,20.0,30.0,14.0,36.0,82.0,18.0,90.15,4.74,2.5,Medication,50.69,0.0,-4.2,1510.0,Medium,38.6,56097.92,0.9,81.6,0.0,0.91,4.56,0.0,0.0,9825,19,20,0,2
8576.0,United States,2016,Alzheimer'S Disease,324353340.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,75.16,2.62,11.2,Therapy,98.09,0.0,45.64,7978.0,Low,56.8,57126.64,0.91,81.7,0.19,1.12,3.55,0.01,0.08,9826,19,0,2,1
6978.0,United States,2016,Asthma,324353340.0,0.99,11.84,0.075,3211098.0,1480316.0,1730782.0,20.0,25.0,29.0,26.0,82.0,18.0,71.16,4.88,6.73,Medication,54.38,50.44,-19.26,1288.0,High,77.0,57126.64,0.91,81.7,0.99,0.86,4.56,1.26,1.15,9827,19,1,0,0
8915.0,United States,2016,COVID-19,324353340.0,4.99,5.19,0.04,16185232.0,8707655.0,7477577.0,10.0,25.0,34.0,31.0,82.0,18.0,90.16,4.35,2.67,Medication,63.52,57.35,-5.69,7978.0,Medium,39.8,57126.64,0.91,81.7,4.99,1.16,4.56,1.25,2.75,9828,19,2,0,2
8118.0,United States,2016,Cancer,324353340.0,0.64,7.93,0.075,2075861.0,1060765.0,1015096.0,1.0,10.0,39.0,50.0,82.0,18.0,89.16,4.56,5.95,Surgery,79.73,34.38,18.38,7978.0,High,68.2,57126.64,0.91,81.7,0.64,1.04,4.56,1.13,0.93,9829,19,3,1,0
5587.0,United States,2016,Cholera,324353340.0,0.0,0.0,0.0,12239.0,6364.0,5875.0,20.0,30.0,29.0,21.0,82.0,18.0,92.16,4.73,9.13,Medication,85.57,0.0,27.05,5474.0,Medium,76.2,57126.64,0.91,81.7,0.0,1.08,4.56,0.0,0.0,9830,19,4,0,2
3986.0,United States,2016,Dengue,324353340.0,0.0,0.0,0.0,10307.0,5154.0,5154.0,25.0,35.0,29.0,11.0,82.0,18.0,85.16,3.1,8.75,Medication,71.81,0.0,6.62,2672.0,Medium,66.9,57126.64,0.91,81.7,0.0,1.0,4.56,0.0,0.0,9831,19,5,0,2
2713.0,United States,2016,Diabetes,324353340.0,1.0,16.94,0.075,3243533.0,1676907.0,1566626.0,1.0,15.0,44.0,40.0,82.0,18.0,78.16,2.88,8.0,Medication,51.63,77.2,-23.34,3529.0,High,74.4,57126.64,0.91,81.7,1.0,1.07,4.56,1.36,1.22,9832,19,6,0,0
8346.0,United States,2016,Ebola,324353340.0,0.01,0.0,0.0,16417.0,8192.0,8225.0,5.0,25.0,39.0,31.0,82.0,18.0,93.16,3.91,3.13,Therapy,85.52,0.0,26.98,7978.0,Medium,51.4,57126.64,0.91,81.7,0.01,1.0,4.56,0.0,0.0,9833,19,7,2,2
7617.0,United States,2016,HIVADS,324353340.0,0.06,0.57,0.01,194612.0,108983.0,85629.0,5.0,30.0,39.0,26.0,82.0,18.0,72.16,3.58,5.88,Medication,98.21,2.3,45.82,3630.0,High,64.7,57126.64,0.91,81.7,0.06,1.27,4.56,0.37,0.25,9834,19,8,0,0
655.0,United States,2016,Hepatitis,324353340.0,0.42,2.25,0.05,1362284.0,830993.0,531291.0,1.0,15.0,39.0,45.0,82.0,18.0,75.16,2.86,4.76,Medication,72.08,12.02,7.02,2528.0,High,65.4,57126.64,0.91,81.7,0.42,1.56,4.56,0.8,0.65,9835,19,9,0,0
4709.0,United States,2016,Hypertension,324353340.0,0.99,10.77,0.05,3211098.0,1679404.0,1531694.0,1.0,8.0,39.0,52.0,82.0,18.0,93.16,4.8,8.21,Medication,88.68,38.95,31.67,3331.0,High,92.4,57126.64,0.91,81.7,0.99,1.1,4.56,1.14,1.08,9836,19,10,0,0
1138.0,United States,2016,Influenza,324353340.0,12.69,13.03,0.05,41160439.0,21115305.0,20045134.0,20.0,25.0,34.0,21.0,82.0,18.0,82.16,3.32,8.37,Medication,79.56,77.875,18.13,533.0,High,74.8,57126.64,0.91,81.7,12.69,1.05,4.56,1.52,5.99,9837,19,11,0,0
4121.0,United States,2016,Leprosy,324353340.0,0.0,0.0,0.01,14124.0,8686.0,5438.0,5.0,20.0,44.0,31.0,82.0,18.0,88.16,4.83,4.93,Medication,74.81,0.0,11.08,7978.0,Medium,67.8,57126.64,0.91,81.7,0.0,1.6,4.56,0.01,0.01,9838,19,12,0,2
8402.0,United States,2016,Malaria,324353340.0,0.0,0.0,0.0,9868.0,5279.0,4589.0,30.0,30.0,29.0,11.0,82.0,18.0,92.16,4.7,8.0,Medication,70.34,0.0,4.44,7978.0,High,79.0,57126.64,0.91,81.7,0.0,1.15,4.56,0.0,0.0,9839,19,13,0,0
3764.0,United States,2016,Measles,324353340.0,1.23,1.65,0.01,3989546.0,1986794.0,2002752.0,45.0,20.0,12.0,23.0,82.0,18.0,81.16,2.84,2.45,Vaccination,97.92,16.75,45.39,1509.0,High,68.5,57126.64,0.91,81.7,1.23,0.99,4.56,0.87,1.01,9840,19,14,4,0
5402.0,United States,2016,Parkinson'S Disease,324353340.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,94.16,4.3,3.8,Therapy,79.49,0.0,18.03,7978.0,Medium,59.8,57126.64,0.91,81.7,0.19,1.12,3.55,0.01,0.08,9841,19,15,2,2
7922.0,United States,2016,Polio,324353340.0,0.0,0.0,0.0,8141.0,4193.0,3948.0,35.0,20.0,14.0,31.0,82.0,18.0,82.16,4.86,5.81,Vaccination,95.4,0.0,41.65,539.0,Medium,71.1,57126.64,0.91,81.7,0.0,1.06,4.56,0.0,0.0,9842,19,16,4,2
5611.0,United States,2016,Rabies,324353340.0,0.01,0.01,0.0,32435.0,21212.0,11223.0,10.0,25.0,39.0,26.0,82.0,18.0,84.16,3.64,6.78,Medication,68.57,0.09,1.81,2586.0,Medium,64.8,57126.64,0.91,81.7,0.01,1.89,4.56,0.03,0.02,9843,19,17,0,2
4635.0,United States,2016,Tubrculosis,324353340.0,0.23,1.88,0.03,746013.0,454322.0,291691.0,15.0,25.0,34.0,26.0,82.0,18.0,75.16,4.23,9.89,Medication,56.63,8.51,-15.92,5132.0,High,73.3,57126.64,0.91,81.7,0.23,1.56,4.56,0.7,0.51,9844,19,18,0,0
1636.0,United States,2016,Zika,324353340.0,0.01,0.0,0.0,21022.0,10322.0,10700.0,20.0,30.0,14.0,36.0,82.0,18.0,92.16,3.37,5.12,Medication,73.48,0.0,9.1,1591.0,Medium,50.5,57126.64,0.91,81.7,0.01,0.96,4.56,0.0,0.0,9845,19,20,0,2
1148.0,United States,2017,Alzheimer'S Disease,326608609.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,85.17,3.15,2.8,Therapy,62.6,0.0,-34.11,7978.0,Medium,51.0,59036.2,0.91,81.9,0.19,1.12,3.55,0.01,0.08,9846,19,0,2,2
2921.0,United States,2017,Asthma,326608609.0,0.11,2.2,0.02,359269.0,167419.0,191850.0,20.0,25.0,30.0,26.0,82.0,18.0,84.17,3.96,11.68,Medication,50.5,8.2,-46.85,1419.0,High,82.2,59036.2,0.91,81.9,0.11,0.87,4.56,0.68,0.45,9847,19,1,0,0
3217.0,United States,2017,COVID-19,326608609.0,4.02,4.32,0.04,13129666.0,7116279.0,6013387.0,10.0,25.0,35.0,31.0,82.0,18.0,92.17,3.57,7.83,Medication,80.57,44.07,-15.2,7978.0,Medium,46.4,59036.2,0.91,81.9,4.02,1.18,4.56,1.17,2.31,9848,19,2,0,2
5967.0,United States,2017,Cancer,326608609.0,0.8,14.52,0.05,2612869.0,1309047.0,1303822.0,1.0,10.0,40.0,49.0,82.0,18.0,86.17,2.84,11.43,Surgery,72.27,61.92,-23.93,7978.0,High,67.1,59036.2,0.91,81.9,0.8,1.0,4.56,1.28,1.09,9849,19,3,1,0
4395.0,United States,2017,Cholera,326608609.0,0.01,0.0,0.0,25453.0,13490.0,11963.0,20.0,30.0,30.0,21.0,82.0,18.0,90.17,4.49,5.35,Medication,57.64,0.0,-39.33,5402.0,Medium,64.9,59036.2,0.91,81.9,0.01,1.13,4.56,0.0,0.0,9850,19,4,0,2
2591.0,United States,2017,Dengue,326608609.0,0.0,0.0,0.0,6811.0,3446.0,3365.0,25.0,35.0,30.0,11.0,82.0,18.0,88.17,3.24,6.71,Medication,82.23,0.0,-13.45,2814.0,Medium,67.2,59036.2,0.91,81.9,0.0,1.02,4.56,0.0,0.0,9851,19,5,0,2
7028.0,United States,2017,Diabetes,326608609.0,0.41,7.28,0.03,1339095.0,685617.0,653478.0,1.0,15.0,45.0,39.0,82.0,18.0,76.17,4.3,4.51,Medication,61.22,25.11,-35.56,3828.0,High,74.8,59036.2,0.91,81.9,0.41,1.05,4.56,1.0,0.76,9852,19,6,0,0
3439.0,United States,2017,Ebola,326608609.0,0.0,0.0,0.0,11532.0,5927.0,5605.0,5.0,25.0,40.0,31.0,82.0,18.0,92.17,2.65,2.32,Therapy,90.26,0.0,-5.0,7978.0,Medium,48.4,59036.2,0.91,81.9,0.0,1.06,4.56,0.0,0.0,9853,19,7,2,2
